,posixtime,model,SN,O2Concentration,AirSaturation,Temperature,CalPhase,TCPhase,C1RPh,C2RPh,C1Amp,C2Amp,RawTemp,Julian_Date
1236,1510079291.7,4831,277,285.1441,91.1688,15.32115,32.91223,32.91223,41.31221,8.399979,792.7918,915.6949,359.6233,2458065.22792
1237,1510079296.7,4831,277,285.1105,91.15535,15.31978,32.91425,32.91425,41.3152,8.400948,792.6843,915.655,359.6681,2458065.22798
1238,1510079301.7,4831,277,285.1142,91.15128,15.31708,32.91537,32.91537,41.31424,8.398872,792.7498,915.6497,359.7562,2458065.22804
1239,1510079306.7,4831,277,285.2428,91.19161,15.31667,32.9103,32.9103,41.30978,8.399483,792.7011,915.6769,359.7696,2458065.22809
1240,1510079311.7,4831,277,285.2292,91.18539,15.31575,32.91129,32.91129,41.31071,8.399422,792.7072,915.7076,359.7996,2458065.22815
1241,1510079316.7,4831,277,285.2383,91.18826,15.3157,32.91094,32.91094,41.31131,8.400368,792.6594,915.6647,359.8013,2458065.22821
1242,1510079321.7,4831,277,285.2786,91.19744,15.31383,32.91017,32.91017,41.3098,8.399628,792.7112,915.7131,359.8624,2458065.22827
1243,1510079326.7,4831,277,285.2985,91.19713,15.31044,32.91095,32.91095,41.31206,8.401108,792.7152,915.6216,359.973,2458065.22832
1244,1510079331.7,4831,277,285.2621,91.18066,15.30796,32.9136,32.9136,41.31346,8.399864,792.7791,915.6797,360.0538,2458065.22838
1245,1510079336.7,4831,277,285.3589,91.20765,15.30595,32.91058,32.91058,41.31131,8.400726,792.7057,915.6589,360.1193,2458065.22844
1246,1510079341.69,4831,277,285.2863,91.18643,15.30695,32.91308,32.91308,41.31219,8.399117,792.7101,915.676,360.0868,2458065.2285
1247,1510079346.7,4831,277,285.3293,91.20138,15.30757,32.91103,32.91103,41.31189,8.400856,792.689,915.6734,360.0667,2458065.22856
1248,1510079351.7,4831,277,285.3972,91.20792,15.29983,32.91189,32.91189,41.31238,8.40049,792.6624,915.6411,360.3191,2458065.22861
1249,1510079356.69,4831,277,285.423,91.21305,15.29824,32.91158,32.91158,41.31133,8.399742,792.6594,915.7157,360.3712,2458065.22867
1250,1510079361.7,4831,277,285.4645,91.22561,15.29788,32.91006,32.91006,41.30997,8.39991,792.6752,915.7054,360.383,2458065.22873
1251,1510079366.69,4831,277,285.4742,91.22721,15.29711,32.91002,32.91002,41.31047,8.400452,792.5976,915.7281,360.4079,2458065.22879
1252,1510079371.69,4831,277,285.3827,91.20195,15.29917,32.9128,32.9128,41.3132,8.400406,792.7117,915.7806,360.3408,2458065.22885
1253,1510079376.69,4831,277,285.4968,91.23495,15.29739,32.90897,32.90897,41.30908,8.400116,792.5911,915.8657,360.3987,2458065.2289
1254,1510079381.69,4831,277,285.4919,91.22243,15.29182,32.91178,32.91178,41.31047,8.398689,792.669,915.761,360.5807,2458065.22896
1255,1510079386.69,4831,277,285.4842,91.2348,15.29939,32.90855,32.90855,41.30893,8.400383,792.5552,915.7699,360.3335,2458065.22902
1256,1510079391.69,4831,277,285.5034,91.24133,15.29957,32.90768,32.90768,41.30673,8.399055,792.4181,915.7834,360.3275,2458065.22908
1257,1510079396.69,4831,277,285.5522,91.24654,15.29428,32.90816,32.90816,41.30835,8.400185,792.5031,915.8608,360.5003,2458065.22914
1258,1510079401.69,4831,277,285.5841,91.26405,15.298,32.90512,32.90512,41.30556,8.400436,792.4683,915.8927,360.3789,2458065.22919
1259,1510079406.69,4831,277,285.5669,91.25387,15.29561,32.90694,32.90694,41.30469,8.397743,792.4296,915.762,360.457,2458065.22925
1260,1510079411.69,4831,277,285.5549,91.26533,15.3034,32.90378,32.90378,41.30334,8.399567,792.3591,915.85,360.2026,2458065.22931
1261,1510079416.69,4831,277,285.5498,91.25443,15.29868,32.9062,32.9062,41.30539,8.399193,792.4344,915.8119,360.3567,2458065.22937
1262,1510079421.69,4831,277,285.58,91.26418,15.29873,32.90495,32.90495,41.30595,8.401009,792.4547,915.6998,360.3551,2458065.22942
1263,1510079426.69,4831,277,285.4978,91.24342,15.30154,32.90698,32.90698,41.30595,8.398972,792.3019,915.7986,360.2633,2458065.22948
1264,1510079431.69,4831,277,285.5943,91.25347,15.29096,32.908,32.908,41.30719,8.399185,792.3821,915.8121,360.6087,2458065.22954
1265,1510079436.69,4831,277,285.4596,91.23756,15.30477,32.90703,32.90703,41.30737,8.400345,792.3771,915.8499,360.1581,2458065.2296
1266,1510079441.69,4831,277,285.5438,91.25397,15.29944,32.90609,32.90609,41.30489,8.398796,792.4562,915.8631,360.3319,2458065.22966
1267,1510079446.69,4831,277,285.4911,91.24351,15.30268,32.90672,32.90672,41.3058,8.399078,792.4271,915.7851,360.2263,2458065.22971
1268,1510079451.69,4831,277,285.5754,91.26707,15.30098,32.90408,32.90408,41.3046,8.400513,792.4317,915.8259,360.2818,2458065.22977
1269,1510079456.69,4831,277,285.4051,91.22552,15.30753,32.90796,32.90796,41.30574,8.397781,792.2943,915.768,360.0677,2458065.22983
1270,1510079461.69,4831,277,285.5239,91.26145,15.3065,32.90359,32.90359,41.30499,8.401398,792.3605,915.8156,360.1016,2458065.22989
1271,1510079466.69,4831,277,285.5522,91.27021,15.30634,32.90251,32.90251,41.30211,8.399597,792.2372,915.6538,360.1068,2458065.22995
1272,1510079471.69,4831,277,285.5836,91.27991,15.30616,32.90131,32.90131,41.30074,8.399422,792.2886,915.7183,360.1126,2458065.23
1273,1510079476.69,4831,277,285.5346,91.24777,15.29775,32.90726,32.90726,41.30566,8.398407,792.2667,915.7155,360.3871,2458065.23006
1274,1510079481.69,4831,277,285.6423,91.28397,15.29868,32.90243,32.90243,41.30197,8.399544,792.3276,915.7149,360.3568,2458065.23012
1275,1510079486.69,4831,277,285.6465,91.28813,15.3001,32.90159,32.90159,41.30136,8.399773,792.2473,915.7088,360.3103,2458065.23018
1276,1510079491.69,4831,277,285.6814,91.30244,15.30173,32.89941,32.89941,41.29782,8.398415,792.1496,915.6957,360.2573,2458065.23023
1277,1510079496.69,4831,277,285.7316,91.31167,15.29824,32.89899,32.89899,41.29736,8.398376,792.1746,915.7712,360.371,2458065.23029
1278,1510079501.69,4831,277,285.7214,91.3053,15.29665,32.90015,32.90015,41.29857,8.398415,792.1783,915.7114,360.423,2458065.23035
1279,1510079506.69,4831,277,285.7624,91.32372,15.29939,32.8972,32.8972,41.29659,8.399384,792.0602,915.7238,360.3336,2458065.23041
1280,1510079511.69,4831,277,285.841,91.34662,15.29824,32.89453,32.89453,41.29533,8.400803,792.1123,915.7701,360.3712,2458065.23047
1281,1510079516.69,4831,277,285.8118,91.33802,15.29862,32.89555,32.89555,41.29413,8.398582,792.0479,915.8049,360.3587,2458065.23052
1282,1510079521.69,4831,277,285.7735,91.32337,15.29741,32.89767,32.89767,41.29565,8.39798,791.9666,915.7916,360.3983,2458065.23058
1283,1510079526.69,4831,277,285.8756,91.35378,15.29627,32.89404,32.89404,41.29349,8.399445,791.9815,915.7746,360.4353,2458065.23064
1284,1510079531.69,4831,277,285.9316,91.35466,15.28759,32.89583,32.89583,41.29524,8.399414,792.0865,915.7966,360.7186,2458065.2307
1285,1510079536.69,4831,277,285.9707,91.36454,15.28629,32.89485,32.89485,41.29489,8.40004,792.0384,915.7734,360.7613,2458065.23076
1286,1510079541.69,4831,277,286.0278,91.38023,15.28498,32.89314,32.89314,41.29054,8.397408,791.8506,915.7905,360.804,2458065.23081
1287,1510079546.69,4831,277,285.9283,91.36552,15.29367,32.89312,32.89312,41.2908,8.397682,791.9058,915.7484,360.5203,2458065.23087
1288,1510079551.69,4831,277,285.8613,91.35234,15.29786,32.89388,32.89388,41.29256,8.398674,791.9106,915.8309,360.3835,2458065.23093
1289,1510079556.69,4831,277,286.0184,91.39918,15.29615,32.88828,32.88828,41.28851,8.40023,791.9538,915.8271,360.4393,2458065.23099
1290,1510079561.69,4831,277,285.9243,91.3744,15.29884,32.89085,32.89085,41.28972,8.398865,791.8608,915.8569,360.3514,2458065.23104
1291,1510079566.69,4831,277,285.9677,91.38674,15.29807,32.88945,32.88945,41.28893,8.399475,791.7846,915.8765,360.3766,2458065.2311
1292,1510079571.69,4831,277,285.9843,91.39775,15.30095,32.88742,32.88742,41.28735,8.399933,791.7566,915.8697,360.2825,2458065.23116
1293,1510079576.69,4831,277,285.9469,91.3878,15.30197,32.88847,32.88847,41.28691,8.398445,791.8052,915.7965,360.2495,2458065.23122
1294,1510079581.69,4831,277,285.8588,91.36438,15.30437,32.89093,32.89093,41.28906,8.398132,791.7936,915.8029,360.1709,2458065.23128
1295,1510079586.69,4831,277,285.9948,91.39252,15.29659,32.88904,32.88904,41.28639,8.397354,791.7697,915.6677,360.425,2458065.23133
1296,1510079591.69,4831,277,285.9395,91.37759,15.29797,32.89064,32.89064,41.28835,8.397705,791.8433,915.7548,360.3798,2458065.23139
1297,1510079596.69,4831,277,285.9054,91.36108,15.29513,32.89336,32.89336,41.29044,8.397072,791.8866,915.6954,360.4725,2458065.23145
1298,1510079601.69,4831,277,285.9909,91.39083,15.29636,32.88931,32.88931,41.28741,8.398109,791.8263,915.7748,360.4326,2458065.23151
1299,1510079606.69,4831,277,286.1005,91.42828,15.29762,32.88425,32.88425,41.28206,8.397804,791.5852,915.7482,360.3915,2458065.23157
1300,1510079611.69,4831,277,286.1102,91.41896,15.29128,32.88683,32.88683,41.28596,8.399139,791.7493,915.7429,360.5982,2458065.23162
1301,1510079616.69,4831,277,286.0017,91.40416,15.3014,32.88651,32.88651,41.28404,8.397537,791.5767,915.7975,360.268,2458065.23168
1302,1510079621.69,4831,277,285.9272,91.37489,15.29863,32.89084,32.89084,41.28838,8.397537,791.7994,915.7247,360.3584,2458065.23174
1303,1510079626.69,4831,277,286.024,91.40252,15.29694,32.88769,32.88769,41.28674,8.399055,791.7262,915.702,360.4137,2458065.2318
1304,1510079631.69,4831,277,286.0788,91.417,15.29539,32.88618,32.88618,41.28462,8.398445,791.6345,915.7651,360.4642,2458065.23185
1305,1510079636.69,4831,277,285.9807,91.39393,15.2996,32.8882,32.8882,41.28505,8.396851,791.632,915.7091,360.3267,2458065.23191
1306,1510079641.69,4831,277,285.9926,91.39201,15.2967,32.88908,32.88908,41.28664,8.39756,791.5685,915.7068,360.4213,2458065.23197
1307,1510079646.69,4831,277,285.989,91.39609,15.29934,32.88799,32.88799,41.2867,8.398712,791.6358,915.7758,360.3351,2458065.23203
1308,1510079651.69,4831,277,286.0785,91.41873,15.29634,32.88575,32.88575,41.28368,8.397926,791.5737,915.778,360.4333,2458065.23209
1309,1510079656.69,4831,277,286.1083,91.42029,15.29226,32.88644,32.88644,41.28575,8.399307,791.5973,915.7228,360.5663,2458065.23214
1310,1510079661.69,4831,277,286.2042,91.45247,15.29307,32.88216,32.88216,41.28139,8.399223,791.5642,915.7161,360.54,2458065.2322
1311,1510079666.69,4831,277,286.1344,91.43066,15.2933,32.8849,32.8849,41.28304,8.39814,791.5049,915.7262,360.5323,2458065.23226
1312,1510079671.69,4831,277,286.1791,91.44123,15.29142,32.88396,32.88396,41.2812,8.397247,791.5086,915.7739,360.5939,2458065.23232
1313,1510079676.69,4831,277,286.2226,91.45947,15.2936,32.88116,32.88116,41.28032,8.399155,791.3923,915.7745,360.5225,2458065.23238
1314,1510079681.69,4831,277,286.226,91.45879,15.29274,32.88143,32.88143,41.27856,8.397133,791.4514,915.7128,360.5508,2458065.23243
1315,1510079686.69,4831,277,286.2922,91.47454,15.28997,32.88004,32.88004,41.2778,8.397766,791.4279,915.7342,360.6411,2458065.23249
1316,1510079691.69,4831,277,286.3707,91.50087,15.29061,32.87654,32.87654,41.27504,8.398499,791.2872,915.7787,360.6201,2458065.23255
1317,1510079696.69,4831,277,286.3763,91.5015,15.29003,32.87659,32.87659,41.27649,8.399902,791.3657,915.8223,360.639,2458065.23261
1318,1510079701.69,4831,277,286.4342,91.50031,15.28003,32.87892,32.87892,41.27623,8.397308,791.3029,915.7847,360.9656,2458065.23267
1319,1510079706.69,4831,277,286.3996,91.50097,15.28597,32.87754,32.87754,41.27527,8.397728,791.3071,915.7318,360.7715,2458065.23272
1320,1510079711.69,4831,277,286.4416,91.51379,15.28568,32.87597,32.87597,41.27376,8.397789,791.1553,915.7204,360.781,2458065.23278
1321,1510079716.69,4831,277,286.4656,91.51857,15.2842,32.87569,32.87569,41.27313,8.397446,791.3005,915.7884,360.8293,2458065.23284
1322,1510079721.69,4831,277,286.4598,91.5268,15.28932,32.87352,32.87352,41.27007,8.396545,791.2199,915.8977,360.6621,2458065.2329
1323,1510079726.69,4831,277,286.4369,91.52323,15.29124,32.87355,32.87355,41.27075,8.397202,791.0317,915.7365,360.5995,2458065.23295
1324,1510079731.69,4831,277,286.5017,91.53476,15.28657,32.87311,32.87311,41.27121,8.398102,791.1315,915.8026,360.7521,2458065.23301
1325,1510079736.69,4831,277,286.4738,91.53139,15.2894,32.87292,32.87292,41.26985,8.396935,791.0912,915.7137,360.6596,2458065.23307
1326,1510079741.69,4831,277,286.5006,91.53323,15.28598,32.87343,32.87343,41.27092,8.397491,791.2026,915.772,360.7711,2458065.23313
1327,1510079746.69,4831,277,286.4865,91.52953,15.28639,32.87381,32.87381,41.27113,8.397324,791.1364,915.7738,360.7579,2458065.23319
1328,1510079751.69,4831,277,286.5457,91.55225,15.2883,32.87051,32.87051,41.26811,8.397606,791.04,915.8397,360.6955,2458065.23324
1329,1510079756.69,4831,277,286.4492,91.52721,15.29126,32.87305,32.87305,41.2706,8.397552,791.0007,915.7537,360.599,2458065.2333
1330,1510079761.69,4831,277,286.4313,91.5174,15.28919,32.87474,32.87474,41.27156,8.39682,791.0367,915.7194,360.6664,2458065.23336
1331,1510079766.69,4831,277,286.5016,91.53658,15.28752,32.87267,32.87267,41.27072,8.398056,791.0237,915.7352,360.721,2458065.23342
1332,1510079771.69,4831,277,286.4358,91.51196,15.28568,32.8762,32.8762,41.27382,8.397621,791.1225,915.7563,360.7809,2458065.23348
1333,1510079776.69,4831,277,286.4374,91.51582,15.28738,32.87534,32.87534,41.27254,8.397194,791.0986,915.7664,360.7256,2458065.23353
1334,1510079781.69,4831,277,286.4644,91.5265,15.28842,32.87376,32.87376,41.27106,8.397301,791.0342,915.7392,360.6916,2458065.23359
1335,1510079786.69,4831,277,286.4572,91.52209,15.28737,32.87454,32.87454,41.27171,8.397171,791.09,915.6392,360.726,2458065.23365
1336,1510079791.69,4831,277,286.4103,91.51544,15.29161,32.87447,32.87447,41.27167,8.397202,791.0212,915.7302,360.5876,2458065.23371
1337,1510079796.69,4831,277,286.4741,91.53264,15.28998,32.87263,32.87263,41.26988,8.397247,791.1156,915.7947,360.6409,2458065.23376
1338,1510079801.69,4831,277,286.3405,91.48157,15.28571,32.88007,32.88007,41.2757,8.39563,791.2076,915.7892,360.7802,2458065.23382
1339,1510079806.69,4831,277,286.5664,91.54753,15.28256,32.87236,32.87236,41.26942,8.397064,791.1501,915.7401,360.883,2458065.23388
1340,1510079811.68,4831,277,286.5108,91.53259,15.28399,32.87395,32.87395,41.27071,8.396759,791.1216,915.7363,360.8362,2458065.23394
1341,1510079816.69,4831,277,286.505,91.53236,15.28482,32.87379,32.87379,41.26997,8.396179,790.996,915.8231,360.8092,2458065.234
1342,1510079821.69,4831,277,286.5904,91.54678,15.27829,32.87338,32.87338,41.26971,8.396332,791.131,915.8201,361.0223,2458065.23405
1343,1510079826.68,4831,277,286.5027,91.52898,15.28347,32.87452,32.87452,41.2706,8.39608,791.0296,915.8396,360.853,2458065.23411
1344,1510079831.69,4831,277,286.5055,91.51167,15.27424,32.87873,32.87873,41.27469,8.395958,791.118,915.7998,361.1544,2458065.23417
1345,1510079836.68,4831,277,286.5112,91.53441,15.28485,32.87353,32.87353,41.27074,8.397209,791.033,915.79,360.8083,2458065.23423
1346,1510079841.68,4831,277,286.5912,91.55895,15.28433,32.87051,32.87051,41.2672,8.396683,790.9803,915.8266,360.825,2458065.23429
1347,1510079846.68,4831,277,286.5425,91.55054,15.28796,32.8708,32.8708,41.26755,8.396751,790.8934,915.7632,360.7066,2458065.23434
1348,1510079851.68,4831,277,286.4747,91.53206,15.28959,32.87279,32.87279,41.2684,8.395615,790.9496,915.804,360.6534,2458065.2344
1349,1510079856.68,4831,277,286.594,91.56004,15.28444,32.87035,32.87035,41.26717,8.396812,791.0346,915.851,360.8216,2458065.23446
1350,1510079861.68,4831,277,286.5179,91.54501,15.28916,32.87124,32.87124,41.26744,8.396202,790.9458,915.712,360.6676,2458065.23452
1351,1510079866.68,4831,277,286.5313,91.54802,15.28851,32.87099,32.87099,41.26692,8.395927,790.8596,915.6743,360.6886,2458065.23457
1352,1510079871.68,4831,277,286.4583,91.52604,15.28918,32.87365,32.87365,41.27025,8.396599,791.0195,915.7987,360.6669,2458065.23463
1353,1510079876.68,4831,277,286.4225,91.50763,15.28565,32.87676,32.87676,41.27287,8.396111,791.0189,915.7513,360.7822,2458065.23469
1354,1510079881.68,4831,277,286.465,91.52663,15.28838,32.87375,32.87375,41.26993,8.396179,791.0064,915.7803,360.6929,2458065.23475
1355,1510079886.68,4831,277,286.4487,91.52219,15.28879,32.87422,32.87422,41.27139,8.397171,791.0392,915.8188,360.6795,2458065.23481
1356,1510079891.68,4831,277,286.4266,91.5125,15.28745,32.87575,32.87575,41.27257,8.39682,791.0624,915.8107,360.7232,2458065.23486
1357,1510079896.68,4831,277,286.4296,91.507,15.28416,32.87717,32.87717,41.27266,8.395493,791.0617,915.7667,360.8305,2458065.23492
1358,1510079901.68,4831,277,286.5264,91.52837,15.27931,32.8755,32.8755,41.2709,8.395401,791.0964,915.777,360.9888,2458065.23498
1359,1510079906.68,4831,277,286.4029,91.50811,15.28905,32.87596,32.87596,41.27182,8.395859,790.9136,915.7939,360.6711,2458065.23504
1360,1510079911.68,4831,277,286.4868,91.53508,15.28915,32.87251,32.87251,41.26921,8.396706,790.962,915.7803,360.6678,2458065.2351
1361,1510079916.68,4831,277,286.4981,91.54038,15.29,32.87164,32.87164,41.26895,8.397308,790.8953,915.814,360.6399,2458065.23515
1362,1510079921.68,4831,277,286.572,91.53445,15.27503,32.87566,32.87566,41.27164,8.395973,791.1257,915.8164,361.1288,2458065.23521
1363,1510079926.68,4831,277,286.4272,91.50666,15.28439,32.87716,32.87716,41.27405,8.396889,791.0572,915.8335,360.8231,2458065.23527
1364,1510079931.68,4831,277,286.442,91.52041,15.28897,32.87441,32.87441,41.27188,8.397469,791.017,915.7978,360.6736,2458065.23533
1365,1510079936.68,4831,277,286.349,91.49352,15.2904,32.87753,32.87753,41.27281,8.395287,790.9739,915.722,360.6271,2458065.23538
1366,1510079941.68,4831,277,286.4249,91.51784,15.29045,32.87441,32.87441,41.26918,8.394768,790.8571,915.7119,360.6254,2458065.23544
