,Julian_Date,11,Year,Month,Day,Hour,Minute,Second,Seconds_Elapsed
2834,2458065.23808,16.78,2017,11,7,17,42,50.4432,668570.4432
2835,2458065.23811,16.16,2017,11,7,17,42,52.9056,668572.9056
2836,2458065.23814,16.43,2017,11,7,17,42,55.3356,668575.3356
2837,2458065.23817,15.89,2017,11,7,17,42,57.798,668577.798
2838,2458065.2382,16.14,2017,11,7,17,43,0.249599999991,668580.2496
2841,2458065.23827,16.58,2017,11,7,17,43,6.618,668586.618
2842,2458065.2383,16.25,2017,11,7,17,43,9.04799999999,668589.048
2843,2458065.23833,16.22,2017,11,7,17,43,11.4924,668591.4924
2844,2458065.23836,16.56,2017,11,7,17,43,13.9188,668593.9188
2845,2458065.23838,16.7,2017,11,7,17,43,16.3812,668596.3812
2846,2458065.23841,16.32,2017,11,7,17,43,18.8436,668598.8436
2847,2458065.23844,16.47,2017,11,7,17,43,21.2808,668601.2808
2848,2458065.23847,16.33,2017,11,7,17,43,23.7432,668603.7432
2849,2458065.2385,16.36,2017,11,7,17,43,26.1804,668606.1804
2850,2458065.23853,16.22,2017,11,7,17,43,28.6392,668608.6392
2853,2458065.2386,16.83,2017,11,7,17,43,35.0148,668615.0148
2854,2458065.23863,16.5,2017,11,7,17,43,37.4628,668617.4628
2855,2458065.23866,16.46,2017,11,7,17,43,39.8892,668619.8892
2856,2458065.23868,16.29,2017,11,7,17,43,42.3336,668622.3336
2857,2458065.23871,16.5,2017,11,7,17,43,44.7996,668624.7996
2858,2458065.23874,16.27,2017,11,7,17,43,47.2296,668627.2296
2859,2458065.23877,16.77,2017,11,7,17,43,49.6992,668629.6992
2861,2458065.23883,16.64,2017,11,7,17,43,54.5952,668634.5952
2862,2458065.23885,15.97,2017,11,7,17,43,57.0324,668637.0324
2865,2458065.23893,16.03,2017,11,7,17,44,3.4152,668643.4152
2866,2458065.23896,15.97,2017,11,7,17,44,5.84520000001,668645.8452
2867,2458065.23898,16.35,2017,11,7,17,44,8.2932,668648.2932
2868,2458065.23901,16.27,2017,11,7,17,44,10.7196,668650.7196
2869,2458065.23904,16.76,2017,11,7,17,44,13.1712,668653.1712
2870,2458065.23907,16.47,2017,11,7,17,44,15.6336,668655.6336
2871,2458065.2391,16.09,2017,11,7,17,44,18.0672,668658.0672
2872,2458065.23913,16.41,2017,11,7,17,44,20.5296,668660.5296
2873,2458065.23915,16.15,2017,11,7,17,44,22.9596,668662.9596
2874,2458065.23918,16.3,2017,11,7,17,44,25.4256,668665.4256
2877,2458065.23926,16.19,2017,11,7,17,44,31.7796,668671.7796
2878,2458065.23929,16.77,2017,11,7,17,44,34.2276,668674.2276
2879,2458065.23931,16.51,2017,11,7,17,44,36.6864,668676.6864
2880,2458065.23934,16.81,2017,11,7,17,44,39.1308,668679.1308
2881,2458065.23937,16.65,2017,11,7,17,44,41.5572,668681.5572
2882,2458065.2394,16.3,2017,11,7,17,44,44.0016,668684.0016
2883,2458065.23943,16.58,2017,11,7,17,44,46.4712,668686.4712
2884,2458065.23945,15.97,2017,11,7,17,44,48.9048,668688.9048
2885,2458065.23948,16.15,2017,11,7,17,44,51.3672,668691.3672
2886,2458065.23951,16.35,2017,11,7,17,44,53.8008,668693.8008
2889,2458065.23959,16.76,2017,11,7,17,45,0.194400000008,668700.1944
2890,2458065.23961,16.51,2017,11,7,17,45,2.6208,668702.6208
2891,2458065.23964,16.73,2017,11,7,17,45,5.06879999999,668705.0688
2892,2458065.23967,16.41,2017,11,7,17,45,7.59600000001,668707.596
2893,2458065.2397,16.27,2017,11,7,17,45,10.134,668710.134
2894,2458065.23973,16.52,2017,11,7,17,45,12.5964,668712.5964
2895,2458065.23976,16.65,2017,11,7,17,45,15.03,668715.03
2896,2458065.23979,16.19,2017,11,7,17,45,17.4924,668717.4924
2897,2458065.23981,16.9,2017,11,7,17,45,19.9404,668719.9404
2898,2458065.23984,16.28,2017,11,7,17,45,22.4028,668722.4028
2901,2458065.23992,16.85,2017,11,7,17,45,28.7496,668728.7496
2902,2458065.23994,16.47,2017,11,7,17,45,31.2012,668731.2012
2903,2458065.23997,16.36,2017,11,7,17,45,33.6312,668733.6312
2904,2458065.24,16.72,2017,11,7,17,45,36.1008,668736.1008
2905,2458065.24003,16.46,2017,11,7,17,45,38.5452,668738.5452
2906,2458065.24006,16.44,2017,11,7,17,45,40.9896,668740.9896
2907,2458065.24009,16.6,2017,11,7,17,45,43.452,668743.452
2908,2458065.24011,16.17,2017,11,7,17,45,45.882,668745.882
2909,2458065.24014,16.16,2017,11,7,17,45,48.3444,668748.3444
2913,2458065.24025,16.41,2017,11,7,17,45,57.3732,668757.3732
2914,2458065.24028,16.38,2017,11,7,17,45,59.7996,668759.7996
2915,2458065.2403,16.84,2017,11,7,17,46,2.2476,668762.2476
2916,2458065.24033,16.26,2017,11,7,17,46,4.674,668764.674
2917,2458065.24036,16.46,2017,11,7,17,46,7.11840000001,668767.1184
2918,2458065.24039,16.12,2017,11,7,17,46,9.54479999999,668769.5448
2919,2458065.24042,16.23,2017,11,7,17,46,12.0072,668772.0072
2920,2458065.24045,16.34,2017,11,7,17,46,14.4732,668774.4732
2921,2458065.24047,16.29,2017,11,7,17,46,16.9068,668776.9068
2922,2458065.2405,16.75,2017,11,7,17,46,19.3656,668779.3656
2925,2458065.24058,16.59,2017,11,7,17,46,25.7196,668785.7196
2927,2458065.24063,16.63,2017,11,7,17,46,30.6156,668790.6156
2928,2458065.24066,16.02,2017,11,7,17,46,33.0672,668793.0672
2929,2458065.24069,16.59,2017,11,7,17,46,35.49,668795.49
2930,2458065.24072,16.76,2017,11,7,17,46,37.956,668797.956
2931,2458065.24075,16.65,2017,11,7,17,46,40.422,668800.422
2932,2458065.24077,15.95,2017,11,7,17,46,42.8556,668802.8556
2933,2458065.2408,16.72,2017,11,7,17,46,45.318,668805.318
2934,2458065.24083,16.15,2017,11,7,17,46,47.748,668807.748
2937,2458065.2409,16.06,2017,11,7,17,46,54.138,668814.138
2938,2458065.24093,16.52,2017,11,7,17,46,56.5716,668816.5716
2939,2458065.24096,16.46,2017,11,7,17,46,59.0232,668819.0232
2940,2458065.24099,16.23,2017,11,7,17,47,1.44959999999,668821.4496
2941,2458065.24102,16.24,2017,11,7,17,47,3.9012,668823.9012
2942,2458065.24105,16.52,2017,11,7,17,47,6.3276,668826.3276
2943,2458065.24107,16.55,2017,11,7,17,47,8.7756,668828.7756
2944,2458065.2411,16.06,2017,11,7,17,47,11.2416,668831.2416
2945,2458065.24113,16.92,2017,11,7,17,47,13.6752,668833.6752
2946,2458065.24116,16.35,2017,11,7,17,47,16.1412,668836.1412
2949,2458065.24123,16.87,2017,11,7,17,47,22.4952,668842.4952
2950,2458065.24126,16.59,2017,11,7,17,47,24.9468,668844.9468
2951,2458065.24129,16.85,2017,11,7,17,47,27.3804,668847.3804
2952,2458065.24132,16.46,2017,11,7,17,47,29.8392,668849.8392
2953,2458065.24135,16.86,2017,11,7,17,47,32.2656,668852.2656
2954,2458065.24137,16.26,2017,11,7,17,47,34.7136,668854.7136
2955,2458065.2414,15.98,2017,11,7,17,47,37.14,668857.14
2956,2458065.24143,16.66,2017,11,7,17,47,39.6096,668859.6096
2957,2458065.24146,16.32,2017,11,7,17,47,42.0756,668862.0756
2958,2458065.24149,16.5,2017,11,7,17,47,44.5092,668864.5092
2961,2458065.24156,16.72,2017,11,7,17,47,50.892,668870.892
2962,2458065.24159,16.27,2017,11,7,17,47,53.3292,668873.3292
2963,2458065.24162,16.37,2017,11,7,17,47,55.7808,668875.7808
2964,2458065.24165,16.28,2017,11,7,17,47,58.2108,668878.2108
2965,2458065.24167,16.05,2017,11,7,17,48,0.658799999989,668880.6588
2966,2458065.2417,16.9,2017,11,7,17,48,3.2796,668883.2796
2967,2458065.24173,16.66,2017,11,7,17,48,5.724,668885.724
2968,2458065.24176,16.34,2017,11,7,17,48,8.19000000001,668888.19
2969,2458065.24179,16.68,2017,11,7,17,48,10.6596,668890.6596
2970,2458065.24182,16.34,2017,11,7,17,48,13.1184,668893.1184
2973,2458065.24189,16.75,2017,11,7,17,48,19.4724,668899.4724
2974,2458065.24192,16.68,2017,11,7,17,48,21.924,668901.924
2975,2458065.24195,16.52,2017,11,7,17,48,24.3504,668904.3504
2976,2458065.24198,16.37,2017,11,7,17,48,26.7984,668906.7984
2977,2458065.24201,16.83,2017,11,7,17,48,29.2464,668909.2464
2978,2458065.24203,16.39,2017,11,7,17,48,31.6908,668911.6908
2979,2458065.24206,16.36,2017,11,7,17,48,34.1172,668914.1172
2980,2458065.24209,16.34,2017,11,7,17,48,36.5652,668916.5652
2981,2458065.24212,16.66,2017,11,7,17,48,39.0276,668919.0276
2982,2458065.24215,15.98,2017,11,7,17,48,41.4756,668921.4756
2985,2458065.24222,16.36,2017,11,7,17,48,47.88,668927.88
2986,2458065.24225,16.33,2017,11,7,17,48,50.3172,668930.3172
2987,2458065.24228,16.62,2017,11,7,17,48,52.7724,668932.7724
2988,2458065.24231,16.23,2017,11,7,17,48,55.2024,668935.2024
2989,2458065.24233,16.48,2017,11,7,17,48,57.6576,668937.6576
2990,2458065.24236,16.22,2017,11,7,17,49,0.0839999999917,668940.084
2991,2458065.24239,16.1,2017,11,7,17,49,2.5284,668942.5284
2992,2458065.24242,16.59,2017,11,7,17,49,4.9548,668944.9548
2993,2458065.24245,16.56,2017,11,7,17,49,7.3992,668947.3992
2994,2458065.24248,16.39,2017,11,7,17,49,9.86520000001,668949.8652
2997,2458065.24255,16.73,2017,11,7,17,49,16.23,668956.23
2998,2458065.24258,16.6,2017,11,7,17,49,18.6816,668958.6816
2999,2458065.24261,16.26,2017,11,7,17,49,21.1152,668961.1152
3000,2458065.24263,16.12,2017,11,7,17,49,23.5632,668963.5632
3001,2458065.24266,16.47,2017,11,7,17,49,25.9896,668965.9896
3002,2458065.24269,16.49,2017,11,7,17,49,28.4376,668968.4376
3003,2458065.24272,16.13,2017,11,7,17,49,30.8748,668970.8748
3004,2458065.24275,16.71,2017,11,7,17,49,33.3264,668973.3264
3005,2458065.24278,16.44,2017,11,7,17,49,35.7924,668975.7924
3006,2458065.2428,16.51,2017,11,7,17,49,38.2296,668978.2296
3009,2458065.24288,16.82,2017,11,7,17,49,44.6412,668984.6412
3010,2458065.24291,16.35,2017,11,7,17,49,47.0712,668987.0712
3011,2458065.24293,16.41,2017,11,7,17,49,49.5228,668989.5228
3012,2458065.24296,16.3,2017,11,7,17,49,51.9528,668991.9528
3013,2458065.24299,16.18,2017,11,7,17,49,54.4008,668994.4008
3014,2458065.24302,16.72,2017,11,7,17,49,56.8308,668996.8308
3015,2458065.24305,16.58,2017,11,7,17,49,59.2788,668999.2788
3016,2458065.24308,16.59,2017,11,7,17,50,1.74840000001,669001.7484
3017,2458065.2431,16.66,2017,11,7,17,50,4.1892,669004.1892
3018,2458065.24313,16.48,2017,11,7,17,50,6.6516,669006.6516
3021,2458065.24321,16.07,2017,11,7,17,50,13.0128,669013.0128
3022,2458065.24323,16.26,2017,11,7,17,50,15.468,669015.468
3023,2458065.24326,16.47,2017,11,7,17,50,17.898,669017.898
3024,2458065.24329,16.25,2017,11,7,17,50,20.346,669020.346
3025,2458065.24332,16.71,2017,11,7,17,50,22.776,669022.776
3026,2458065.24335,16.06,2017,11,7,17,50,25.224,669025.224
3027,2458065.24338,16.49,2017,11,7,17,50,27.6504,669027.6504
3028,2458065.2434,16.75,2017,11,7,17,50,30.0984,669030.0984
3029,2458065.24343,16.51,2017,11,7,17,50,32.5644,669032.5644
3030,2458065.24346,16.73,2017,11,7,17,50,34.998,669034.998
3033,2458065.24353,16.87,2017,11,7,17,50,41.4204,669041.4204
3034,2458065.24356,16.77,2017,11,7,17,50,43.8504,669043.8504
3035,2458065.24359,16.4,2017,11,7,17,50,46.3056,669046.3056
3036,2458065.24362,16.15,2017,11,7,17,50,48.7356,669048.7356
3037,2458065.24365,16.22,2017,11,7,17,50,51.1872,669051.1872
3038,2458065.24368,16.32,2017,11,7,17,50,53.61,669053.61
3039,2458065.2437,15.99,2017,11,7,17,50,56.058,669056.058
3040,2458065.24373,16.29,2017,11,7,17,50,58.5312,669058.5312
3041,2458065.24376,16.11,2017,11,7,17,51,0.961200000008,669060.9612
3042,2458065.24379,16.19,2017,11,7,17,51,3.42360000001,669063.4236
3045,2458065.24387,16.57,2017,11,7,17,51,9.96839999999,669069.9684
3046,2458065.24389,16.51,2017,11,7,17,51,12.4164,669072.4164
3047,2458065.24392,16.44,2017,11,7,17,51,14.85,669074.85
3048,2458065.24395,16.4,2017,11,7,17,51,17.3016,669077.3016
3049,2458065.24398,16.57,2017,11,7,17,51,19.7244,669079.7244
3050,2458065.24401,16.25,2017,11,7,17,51,22.1904,669082.1904
3052,2458065.24406,16.06,2017,11,7,17,51,27.0972,669087.0972
3053,2458065.24409,16.27,2017,11,7,17,51,29.5596,669089.5596
3054,2458065.24412,16.23,2017,11,7,17,51,31.9932,669091.9932
3057,2458065.24419,16.75,2017,11,7,17,51,38.3976,669098.3976
3058,2458065.24422,16.21,2017,11,7,17,51,40.8456,669100.8456
3059,2458065.24425,16.47,2017,11,7,17,51,43.2936,669103.2936
3060,2458065.24428,16.32,2017,11,7,17,51,45.72,669105.72
3061,2458065.24431,16.39,2017,11,7,17,51,48.1644,669108.1644
3062,2458065.24434,16.41,2017,11,7,17,51,50.5908,669110.5908
3063,2458065.24436,16.18,2017,11,7,17,51,53.0388,669113.0388
3064,2458065.24439,16.59,2017,11,7,17,51,55.5084,669115.5084
3065,2458065.24442,16.35,2017,11,7,17,51,57.9564,669117.9564
3066,2458065.24445,16.44,2017,11,7,17,52,0.422399999997,669120.4224
3069,2458065.24452,16.21,2017,11,7,17,52,6.79079999999,669126.7908
3070,2458065.24455,17.01,2017,11,7,17,52,9.246,669129.246
3071,2458065.24458,16.29,2017,11,7,17,52,11.676,669131.676
3072,2458065.24461,16.13,2017,11,7,17,52,14.1276,669134.1276
3073,2458065.24464,16.06,2017,11,7,17,52,16.5576,669136.5576
3074,2458065.24466,16.12,2017,11,7,17,52,19.0092,669139.0092
3075,2458065.24469,16.41,2017,11,7,17,52,21.432,669141.432
3076,2458065.24472,16.7,2017,11,7,17,52,23.88,669143.88
3077,2458065.24475,16.31,2017,11,7,17,52,26.346,669146.346
3078,2458065.24478,16.62,2017,11,7,17,52,28.776,669148.776
3081,2458065.24485,16.62,2017,11,7,17,52,35.1804,669155.1804
3082,2458065.24488,16.9,2017,11,7,17,52,37.6104,669157.6104
3083,2458065.24491,16.6,2017,11,7,17,52,40.062,669160.062
3084,2458065.24494,16.55,2017,11,7,17,52,42.5172,669162.5172
3085,2458065.24496,16.37,2017,11,7,17,52,44.9652,669164.9652
3086,2458065.24499,16.2,2017,11,7,17,52,47.388,669167.388
3087,2458065.24502,16.3,2017,11,7,17,52,49.836,669169.836
3088,2458065.24505,16.57,2017,11,7,17,52,52.302,669172.302
3089,2458065.24508,16.3,2017,11,7,17,52,54.7356,669174.7356
3090,2458065.24511,16.11,2017,11,7,17,52,57.2016,669177.2016
3093,2458065.24518,16.06,2017,11,7,17,53,3.6024,669183.6024
3094,2458065.24521,16.4,2017,11,7,17,53,6.054,669186.054
3095,2458065.24524,16.41,2017,11,7,17,53,8.4984,669188.4984
3096,2458065.24527,16.75,2017,11,7,17,53,10.9464,669190.9464
3097,2458065.24529,16.38,2017,11,7,17,53,13.3764,669193.3764
3098,2458065.24532,16.35,2017,11,7,17,53,15.828,669195.828
3099,2458065.24535,16.4,2017,11,7,17,53,18.258,669198.258
3100,2458065.24538,16.04,2017,11,7,17,53,20.7024,669200.7024
3101,2458065.24541,16.2,2017,11,7,17,53,23.172,669203.172
3102,2458065.24544,16.91,2017,11,7,17,53,25.6056,669205.6056
3105,2458065.24551,16.8,2017,11,7,17,53,31.9956,669211.9956
3106,2458065.24554,16.54,2017,11,7,17,53,34.4256,669214.4256
3107,2458065.24557,16.61,2017,11,7,17,53,36.8772,669216.8772
3108,2458065.24559,16.52,2017,11,7,17,53,39.3072,669219.3072
3109,2458065.24562,16.41,2017,11,7,17,53,41.7696,669221.7696
3110,2458065.24565,16.47,2017,11,7,17,53,44.2212,669224.2212
3111,2458065.24568,15.97,2017,11,7,17,53,46.6692,669226.6692
3112,2458065.24571,16.62,2017,11,7,17,53,49.1352,669229.1352
3113,2458065.24574,16.33,2017,11,7,17,53,51.5832,669231.5832
3114,2458065.24576,16.57,2017,11,7,17,53,54.0528,669234.0528
3117,2458065.24584,16.2,2017,11,7,17,54,0.410400000007,669240.4104
3119,2458065.24589,16.37,2017,11,7,17,54,5.2956,669245.2956
3120,2458065.24592,16.52,2017,11,7,17,54,7.7436,669247.7436
3121,2458065.24595,16.63,2017,11,7,17,54,10.1736,669250.1736
3122,2458065.24598,16.49,2017,11,7,17,54,12.636,669252.636
3123,2458065.24601,16.45,2017,11,7,17,54,15.0588,669255.0588
3124,2458065.24604,16.03,2017,11,7,17,54,17.5104,669257.5104
3125,2458065.24606,16.37,2017,11,7,17,54,19.98,669259.98
3126,2458065.24609,16.58,2017,11,7,17,54,22.41,669262.41
3129,2458065.24617,16.45,2017,11,7,17,54,28.8252,669268.8252
3130,2458065.2462,16.49,2017,11,7,17,54,31.2552,669271.2552
3131,2458065.24622,16.25,2017,11,7,17,54,33.714,669273.714
3132,2458065.24625,16.74,2017,11,7,17,54,36.144,669276.144
3133,2458065.24628,16.75,2017,11,7,17,54,38.5956,669278.5956
3134,2458065.24631,16.53,2017,11,7,17,54,41.1156,669281.1156
3135,2458065.24634,16.62,2017,11,7,17,54,43.6788,669283.6788
3136,2458065.24637,16.7,2017,11,7,17,54,46.1448,669286.1448
3137,2458065.2464,16.55,2017,11,7,17,54,48.5856,669288.5856
3138,2458065.24642,16.13,2017,11,7,17,54,51.0516,669291.0516
3141,2458065.2465,16.49,2017,11,7,17,54,57.4056,669297.4056
3142,2458065.24653,16.39,2017,11,7,17,54,59.8788,669299.8788
3143,2458065.24655,16.55,2017,11,7,17,55,2.30879999999,669302.3088
3144,2458065.24658,16.26,2017,11,7,17,55,4.7532,669304.7532
3145,2458065.24661,16.44,2017,11,7,17,55,7.1832,669307.1832
3146,2458065.24664,16.5,2017,11,7,17,55,9.63479999999,669309.6348
3147,2458065.24667,16.71,2017,11,7,17,55,12.0576,669312.0576
3148,2458065.2467,15.88,2017,11,7,17,55,14.5056,669314.5056
3149,2458065.24672,16.59,2017,11,7,17,55,16.9896,669316.9896
3150,2458065.24675,16.2,2017,11,7,17,55,19.4232,669319.4232
3153,2458065.24683,16.24,2017,11,7,17,55,25.8096,669325.8096
3154,2458065.24685,16.57,2017,11,7,17,55,28.2432,669328.2432
3155,2458065.24688,16.29,2017,11,7,17,55,30.6984,669330.6984
3156,2458065.24691,16.18,2017,11,7,17,55,33.132,669333.132
3157,2458065.24694,16.57,2017,11,7,17,55,35.5836,669335.5836
3158,2458065.24697,16.81,2017,11,7,17,55,38.0136,669338.0136
3159,2458065.247,15.99,2017,11,7,17,55,40.4652,669340.4652
3160,2458065.24702,16.65,2017,11,7,17,55,42.8916,669342.8916
3161,2458065.24705,16.42,2017,11,7,17,55,45.3612,669345.3612
3162,2458065.24708,16.2,2017,11,7,17,55,47.8272,669347.8272
3165,2458065.24715,16.12,2017,11,7,17,55,54.1848,669354.1848
3166,2458065.24718,16.23,2017,11,7,17,55,56.6364,669356.6364
3167,2458065.24721,16.64,2017,11,7,17,55,59.0664,669359.0664
3168,2458065.24724,16.57,2017,11,7,17,56,1.51799999999,669361.518
3169,2458065.24727,16.8,2017,11,7,17,56,3.9516,669363.9516
3170,2458065.2473,16.61,2017,11,7,17,56,6.3996,669366.3996
3171,2458065.24732,16.37,2017,11,7,17,56,8.826,669368.826
3172,2458065.24735,16.72,2017,11,7,17,56,11.2776,669371.2776
3173,2458065.24738,16.22,2017,11,7,17,56,13.7508,669373.7508
3174,2458065.24741,16.96,2017,11,7,17,56,16.1808,669376.1808
3177,2458065.24748,16.29,2017,11,7,17,56,22.5816,669382.5816
3178,2458065.24751,16.73,2017,11,7,17,56,25.0116,669385.0116
3179,2458065.24754,16.33,2017,11,7,17,56,27.4668,669387.4668
3180,2458065.24757,16.67,2017,11,7,17,56,29.8968,669389.8968
3181,2458065.2476,16.47,2017,11,7,17,56,32.3484,669392.3484
3182,2458065.24762,16.17,2017,11,7,17,56,34.7784,669394.7784
3183,2458065.24765,16.62,2017,11,7,17,56,37.2264,669397.2264
3184,2458065.24768,16.56,2017,11,7,17,56,39.6528,669399.6528
3185,2458065.24771,16.28,2017,11,7,17,56,42.1044,669402.1044
3186,2458065.24774,16.44,2017,11,7,17,56,44.5668,669404.5668
3189,2458065.24781,16.24,2017,11,7,17,56,50.9604,669410.9604
3190,2458065.24784,16.57,2017,11,7,17,56,53.412,669413.412
3191,2458065.24787,16.62,2017,11,7,17,56,55.8456,669415.8456
3192,2458065.2479,16.81,2017,11,7,17,56,58.3008,669418.3008
3193,2458065.24793,16.08,2017,11,7,17,57,0.730799999994,669420.7308
3194,2458065.24795,16.46,2017,11,7,17,57,3.18239999999,669423.1824
3195,2458065.24798,16.59,2017,11,7,17,57,5.60879999999,669425.6088
3197,2458065.24804,16.7,2017,11,7,17,57,10.5228,669430.5228
3198,2458065.24807,16.75,2017,11,7,17,57,12.9708,669432.9708
3201,2458065.24814,16.53,2017,11,7,17,57,19.3644,669439.3644
3202,2458065.24817,16.71,2017,11,7,17,57,21.8124,669441.8124
3203,2458065.2482,16.59,2017,11,7,17,57,24.264,669444.264
3204,2458065.24823,16.53,2017,11,7,17,57,26.694,669446.694
3205,2458065.24825,16.39,2017,11,7,17,57,29.142,669449.142
3206,2458065.24828,16.66,2017,11,7,17,57,31.5792,669451.5792
3207,2458065.24831,16.56,2017,11,7,17,57,34.0236,669454.0236
3208,2458065.24834,16.58,2017,11,7,17,57,36.45,669456.45
3209,2458065.24837,16.97,2017,11,7,17,57,38.9016,669458.9016
3210,2458065.2484,16.69,2017,11,7,17,57,41.3676,669461.3676
3213,2458065.24847,16.51,2017,11,7,17,57,47.754,669467.754
3214,2458065.2485,16.47,2017,11,7,17,57,50.2092,669470.2092
3215,2458065.24853,16.49,2017,11,7,17,57,52.65,669472.65
3216,2458065.24855,16.5,2017,11,7,17,57,55.1052,669475.1052
3217,2458065.24858,16.01,2017,11,7,17,57,57.5388,669477.5388
3218,2458065.24861,16.34,2017,11,7,17,57,59.9868,669479.9868
3219,2458065.24864,16.62,2017,11,7,17,58,2.41680000001,669482.4168
3220,2458065.24867,16.55,2017,11,7,17,58,4.8648,669484.8648
3221,2458065.2487,16.48,2017,11,7,17,58,7.338,669487.338
3222,2458065.24872,16.65,2017,11,7,17,58,9.77879999999,669489.7788
3225,2458065.2488,16.81,2017,11,7,17,58,16.176,669496.176
3226,2458065.24883,16.48,2017,11,7,17,58,18.6096,669498.6096
3227,2458065.24886,16.83,2017,11,7,17,58,21.162,669501.162
3228,2458065.24889,16.83,2017,11,7,17,58,23.6856,669503.6856
3229,2458065.24891,16.16,2017,11,7,17,58,26.1552,669506.1552
3230,2458065.24894,16.19,2017,11,7,17,58,28.5816,669508.5816
3231,2458065.24897,16.64,2017,11,7,17,58,31.026,669511.026
3232,2458065.249,16.48,2017,11,7,17,58,33.4488,669513.4488
3233,2458065.24903,17.01,2017,11,7,17,58,35.8968,669515.8968
3234,2458065.24906,15.94,2017,11,7,17,58,38.3628,669518.3628
3237,2458065.24913,16.45,2017,11,7,17,58,44.9508,669524.9508
3238,2458065.24916,16.27,2017,11,7,17,58,47.4024,669527.4024
3239,2458065.24919,16.83,2017,11,7,17,58,49.8324,669529.8324
3241,2458065.24924,16.19,2017,11,7,17,58,54.7068,669534.7068
3242,2458065.24927,16.66,2017,11,7,17,58,57.1548,669537.1548
3243,2458065.2493,16.57,2017,11,7,17,58,59.6028,669539.6028
3244,2458065.24933,16.46,2017,11,7,17,59,2.05080000001,669542.0508
3246,2458065.24939,16.42,2017,11,7,17,59,6.9216,669546.9216
3249,2458065.24946,16.77,2017,11,7,17,59,13.3044,669553.3044
3250,2458065.24949,16.18,2017,11,7,17,59,15.738,669555.738
3251,2458065.24952,16.71,2017,11,7,17,59,18.2112,669558.2112
3252,2458065.24954,16.37,2017,11,7,17,59,20.6412,669560.6412
3253,2458065.24957,16.58,2017,11,7,17,59,23.0928,669563.0928
3254,2458065.2496,16.62,2017,11,7,17,59,25.5228,669565.5228
3255,2458065.24963,16.35,2017,11,7,17,59,27.9708,669567.9708
3256,2458065.24966,16.29,2017,11,7,17,59,30.3936,669570.3936
3257,2458065.24969,16.68,2017,11,7,17,59,32.8452,669572.8452
3258,2458065.24971,16.45,2017,11,7,17,59,35.3076,669575.3076
3261,2458065.24979,16.42,2017,11,7,17,59,41.6724,669581.6724
3263,2458065.24984,16.7,2017,11,7,17,59,46.5864,669586.5864
3264,2458065.24987,16.33,2017,11,7,17,59,49.0344,669589.0344
3265,2458065.2499,16.42,2017,11,7,17,59,51.468,669591.468
3266,2458065.24993,16.89,2017,11,7,17,59,53.916,669593.916
3267,2458065.24996,16.62,2017,11,7,17,59,56.3424,669596.3424
3268,2458065.24999,16.21,2017,11,7,17,59,58.7904,669598.7904
3269,2458065.25001,16.8,2017,11,7,18,0,1.2168,669601.2168
3270,2458065.25004,16.54,2017,11,7,18,0,3.66479999999,669603.6648
3273,2458065.25012,16.66,2017,11,7,18,0,10.0584,669610.0584
3274,2458065.25014,16.39,2017,11,7,18,0,12.4884,669612.4884
3275,2458065.25017,16.32,2017,11,7,18,0,14.9436,669614.9436
3276,2458065.2502,16.52,2017,11,7,18,0,17.4744,669617.4744
3277,2458065.25023,16.43,2017,11,7,18,0,20.016,669620.016
3278,2458065.25026,16.02,2017,11,7,18,0,22.4424,669622.4424
3279,2458065.25029,16.0,2017,11,7,18,0,24.9156,669624.9156
3280,2458065.25032,16.57,2017,11,7,18,0,27.342,669627.342
3281,2458065.25034,16.3,2017,11,7,18,0,29.7864,669629.7864
3282,2458065.25037,16.68,2017,11,7,18,0,32.2488,669632.2488
3285,2458065.25045,16.36,2017,11,7,18,0,38.5992,669638.5992
3286,2458065.25048,16.87,2017,11,7,18,0,41.0544,669641.0544
3287,2458065.2505,16.37,2017,11,7,18,0,43.506,669643.506
3288,2458065.25053,16.65,2017,11,7,18,0,45.954,669645.954
3289,2458065.25056,16.88,2017,11,7,18,0,48.402,669648.402
3290,2458065.25059,16.09,2017,11,7,18,0,50.85,669650.85
3291,2458065.25062,16.65,2017,11,7,18,0,53.2764,669653.2764
3292,2458065.25064,16.38,2017,11,7,18,0,55.7208,669655.7208
3293,2458065.25067,16.2,2017,11,7,18,0,58.1436,669658.1436
3294,2458065.2507,16.19,2017,11,7,18,1,0.587999999996,669660.588
3297,2458065.25078,16.75,2017,11,7,18,1,7.0032,669667.0032
3298,2458065.2508,16.57,2017,11,7,18,1,9.43319999999,669669.4332
3299,2458065.25083,16.72,2017,11,7,18,1,11.8848,669671.8848
3300,2458065.25086,16.48,2017,11,7,18,1,14.3112,669674.3112
3301,2458065.25089,16.43,2017,11,7,18,1,16.7628,669676.7628
3302,2458065.25092,16.43,2017,11,7,18,1,19.2108,669679.2108
3303,2458065.25095,16.28,2017,11,7,18,1,21.6588,669681.6588
3304,2458065.25097,16.71,2017,11,7,18,1,24.0852,669684.0852
3305,2458065.251,16.56,2017,11,7,18,1,26.5296,669686.5296
3306,2458065.25103,16.28,2017,11,7,18,1,28.992,669688.992
3309,2458065.2511,16.15,2017,11,7,18,1,35.364,669695.364
3310,2458065.25113,16.48,2017,11,7,18,1,37.8444,669697.8444
3311,2458065.25116,16.34,2017,11,7,18,1,40.2744,669700.2744
3312,2458065.25119,16.95,2017,11,7,18,1,42.726,669702.726
